"area","category","twin_name","feature","difference","unit","rank"
"조원동주민센터","한식음식점","먹골파출소","11~14 유동 비중",0.009394304872725842,"비율",3
"신대방역 2번","한식음식점","장안근린공원","프랜차이즈 점포",-3,"개",1
"신대방역 2번","한식음식점","장안근린공원","남성 유동 비중",-0.029134512866173468,"비율",2
"신대방역 2번","한식음식점","장안근린공원","21~24 유동 비중",-0.01206479781010647,"비율",3
"미성초등학교","한식음식점","보라매역 2번","총 유동인구",664985,"명",1
"미성초등학교","한식음식점","보라매역 2번","상주인구",1663,"명",2
"미성초등학교","한식음식점","보라매역 2번","해당 업종 점포",-5,"개",3
"미성동주민센터","한식음식점","굽은다리역 2번","06~11 유동 비중",0.008140956720177117,"비율",1
"미성동주민센터","한식음식점","굽은다리역 2번","17~21 유동 비중",-0.010975901606423949,"비율",2
"미성동주민센터","한식음식점","굽은다리역 2번","14~17 유동 비중",-0.011125087712002005,"비율",3
"난향초등학교","한식음식점","서울교통공사","남성 유동 비중",0.05479381941001937,"비율",1
"난향초등학교","한식음식점","서울교통공사","주말 유동 비중",-0.014325158847300623,"비율",2
"난향초등학교","한식음식점","서울교통공사","직장·상주 구조",0.6362803968087691,"비율",3
"호림박물관(성보고등학교)","한식음식점","난향초등학교","06~11 유동 비중",-0.019773512540642635,"비율",1
"호림박물관(성보고등학교)","한식음식점","난향초등학교","남성 유동 비중",-0.011482909113214368,"비율",2
"호림박물관(성보고등학교)","한식음식점","난향초등학교","21~24 유동 비중",0.004361874575802865,"비율",3
"관악구신사동주민센터","한식음식점","송정역 3번","프랜차이즈 점포",2,"개",1
"관악구신사동주민센터","한식음식점","송정역 3번","남성 유동 비중",0.01847019990567894,"비율",2
"관악구신사동주민센터","한식음식점","송정역 3번","해당 업종 점포",-11,"개",3
"난곡초등학교(난곡동벽화마을)","한식음식점","서울북부고용노동지청","06~11 유동 비중",0.007850602784477995,"비율",1
"난곡초등학교(난곡동벽화마을)","한식음식점","서울북부고용노동지청","주말 유동 비중",0.010191172122384129,"비율",2
"난곡초등학교(난곡동벽화마을)","한식음식점","서울북부고용노동지청","17~21 유동 비중",-0.009215619128082247,"비율",3
"난우초등학교","한식음식점","달마을공원","해당 업종 점포",-8,"개",1
"난우초등학교","한식음식점","달마을공원","프랜차이즈 점포",-1,"개",2
"난우초등학교","한식음식점","달마을공원","21~24 유동 비중",-0.005413051512844297,"비율",3
"신림우방아파트","한식음식점","관악해태어린이공원","남성 유동 비중",0.12982223812978844,"비율",1
"신림우방아파트","한식음식점","관악해태어린이공원","06~11 유동 비중",-0.005934415846881369,"비율",2
"신림우방아파트","한식음식점","관악해태어린이공원","상주인구",-1126,"명",3
"남강고등학교(남강중학교)","한식음식점","서경대학교","총 유동인구",-778729,"명",1
"남강고등학교(남강중학교)","한식음식점","서경대학교","상주인구",-1610,"명",2
"남강고등학교(남강중학교)","한식음식점","서경대학교","프랜차이즈 점포",1,"개",3
"난우중학교","한식음식점","신림우방아파트","06~11 유동 비중",0.00835399730681391,"비율",1
"난우중학교","한식음식점","신림우방아파트","총 유동인구",406890,"명",2
"난우중학교","한식음식점","신림우방아파트","상권 면적",-32843,"㎡",3
"국제신학대학원대학교(남서울중학교)","한식음식점","중랑역 1번","직장·상주 구조",-2.2852577919425956,"비율",1
"국제신학대학원대학교(남서울중학교)","한식음식점","중랑역 1번","상주인구",1402,"명",2
"국제신학대학원대학교(남서울중학교)","한식음식점","중랑역 1번","남성 유동 비중",-0.01471206403894737,"비율",3
"남부초등학교","한식음식점","중곡초등학교","남성 유동 비중",-0.016816214339780478,"비율",1
"남부초등학교","한식음식점","중곡초등학교","유사 업종 점포 밀도",0.8340289917914692,"개/10,000㎡",2
"남부초등학교","한식음식점","중곡초등학교","해당 업종 점포",7,"개",3
"신림역 5번(신림동주민센터, 신림동별빛거리)","한식음식점","관악구 중앙길","남성 유동 비중",-0.06130583655313132,"비율",1
"신림역 5번(신림동주민센터, 신림동별빛거리)","한식음식점","관악구 중앙길","프랜차이즈 점포",-3,"개",2
"신림역 5번(신림동주민센터, 신림동별빛거리)","한식음식점","관악구 중앙길","상권 면적",65215,"㎡",3
"신림초등학교","한식음식점","미림여고","남성 유동 비중",0.059507716521266796,"비율",1
"신림초등학교","한식음식점","미림여고","06~11 유동 비중",0.023414865691097297,"비율",2
"신림초등학교","한식음식점","미림여고","직장·상주 구조",1.184362689618351,"비율",3
"원신초등학교(구세군관악영문교회)","한식음식점","금천세무서","총 유동인구",-735287,"명",1
"원신초등학교(구세군관악영문교회)","한식음식점","금천세무서","직장·상주 구조",0.7597748471871153,"비율",2
"원신초등학교(구세군관악영문교회)","한식음식점","금천세무서","남성 유동 비중",-0.01402250961609336,"비율",3
"보라매동주민센터(당곡고등학교)","한식음식점","망원나들목체육관","17~21 유동 비중",0.023555658473997293,"비율",1
"보라매동주민센터(당곡고등학교)","한식음식점","망원나들목체육관","00~06 유동 비중",-0.03913717127341776,"비율",2
"보라매동주민센터(당곡고등학교)","한식음식점","망원나들목체육관","남성 유동 비중",0.018411393651074137,"비율",3
"서원동주민센터(신관중학교)","한식음식점","신원동주민센터","유사 업종 점포 밀도",2.574903308978611,"개/10,000㎡",1
"서원동주민센터(신관중학교)","한식음식점","신원동주민센터","프랜차이즈 점포",3,"개",2
"서원동주민센터(신관중학교)","한식음식점","신원동주민센터","해당 업종 점포",11,"개",3
"신림역 8번","한식음식점","대림역 2번","남성 유동 비중",-0.027423061091375545,"비율",1
"신림역 8번","한식음식점","대림역 2번","총 유동인구",-554273,"명",2
"신림역 8번","한식음식점","대림역 2번","상주인구",-1681,"명",3
"미림여고","한식음식점","장위1동주민센터","남성 유동 비중",-0.08452650784397825,"비율",1
"미림여고","한식음식점","장위1동주민센터","06~11 유동 비중",-0.010956955592453521,"비율",2
"미림여고","한식음식점","장위1동주민센터","17~21 유동 비중",0.018968388469954592,"비율",3
"신림현대아파트","한식음식점","천호태영아파트","남성 유동 비중",-0.03943269256501558,"비율",1
"신림현대아파트","한식음식점","천호태영아파트","06~11 유동 비중",-0.012593646710991002,"비율",2
"신림현대아파트","한식음식점","천호태영아파트","주말 유동 비중",0.016691124191206885,"비율",3
"신림역 1번","한식음식점","장승배기역 5번","프랜차이즈 점포",-2,"개",1
"신림역 1번","한식음식점","장승배기역 5번","상권 면적",54023,"㎡",2
"신림역 1번","한식음식점","장승배기역 5번","직장·상주 구조",-0.839572510505409,"비율",3
"구립대학경로당(관악산샘말공원)","한식음식점","암사역 2번(서울강동초등학교)","남성 유동 비중",-0.10469213283656958,"비율",1
"구립대학경로당(관악산샘말공원)","한식음식점","암사역 2번(서울강동초등학교)","프랜차이즈 점포",-8,"개",2
"구립대학경로당(관악산샘말공원)","한식음식점","암사역 2번(서울강동초등학교)","해당 업종 점포",-30,"개",3
"신성초등학교","한식음식점","능동우편취급국","남성 유동 비중",-0.06139791563333408,"비율",1
"신성초등학교","한식음식점","능동우편취급국","직장·상주 구조",-1.2094158596473994,"비율",2
"신성초등학교","한식음식점","능동우편취급국","총 유동인구",-395580,"명",3
"은천초등학교(은천교앞)","한식음식점","신림역 8번","직장·상주 구조",1.1055171017979726,"비율",1
"은천초등학교(은천교앞)","한식음식점","신림역 8번","남성 유동 비중",0.01665801762723662,"비율",2
"은천초등학교(은천교앞)","한식음식점","신림역 8번","00~06 유동 비중",0.024160213215343562,"비율",3
"봉천역 4번(봉천110안전센터)","한식음식점","모래내우체국","유사 업종 점포 밀도",-6.955233019085029,"개/10,000㎡",1
"봉천역 4번(봉천110안전센터)","한식음식점","모래내우체국","프랜차이즈 점포",-3,"개",2
"봉천역 4번(봉천110안전센터)","한식음식점","모래내우체국","해당 업종 점포",-22,"개",3
"영락고등학교","한식음식점","군자역 5번","남성 유동 비중",-0.05124867186150173,"비율",1
"영락고등학교","한식음식점","군자역 5번","주말 유동 비중",-0.01564205299890692,"비율",2
"영락고등학교","한식음식점","군자역 5번","총 유동인구",-384840,"명",3
"관악해태어린이공원","한식음식점","영락고등학교","남성 유동 비중",-0.08693502183989799,"비율",1
"관악해태어린이공원","한식음식점","영락고등학교","상권 면적",60238,"㎡",2
"관악해태어린이공원","한식음식점","영락고등학교","상주인구",1810,"명",3
"청룡동주민센터","한식음식점","모래내우체국","06~11 유동 비중",-0.007794404396638727,"비율",1
"청룡동주민센터","한식음식점","모래내우체국","남성 유동 비중",-0.01687398233324061,"비율",2
"청룡동주민센터","한식음식점","모래내우체국","해당 업종 점포",11,"개",3
"봉천역 6번","한식음식점","중곡어린이공원","17~21 유동 비중",-0.03760837431831099,"비율",1
"봉천역 6번","한식음식점","중곡어린이공원","00~06 유동 비중",0.0705628690232663,"비율",2
"봉천역 6번","한식음식점","중곡어린이공원","14~17 유동 비중",-0.018024075616876092,"비율",3
"봉천역 1번(관악초등학교)","한식음식점","신자초등학교","유사 업종 점포 밀도",-1.3881893374394567,"개/10,000㎡",1
"봉천역 1번(관악초등학교)","한식음식점","신자초등학교","상권 면적",53170,"㎡",2
"봉천역 1번(관악초등학교)","한식음식점","신자초등학교","주말 유동 비중",-0.014726170484676726,"비율",3
"구암초등학교","한식음식점","약수역 7번","직장인구",2160,"명",1
"구암초등학교","한식음식점","약수역 7번","직장·상주 구조",1.1652063909349684,"비율",2
"구암초등학교","한식음식점","약수역 7번","프랜차이즈 점포",-2,"개",3
"관악구 중앙길","한식음식점","면목역 2번","해당 업종 점포",-32,"개",1
"관악구 중앙길","한식음식점","면목역 2번","총 유동인구",-1279626,"명",2
"관악구 중앙길","한식음식점","면목역 2번","프랜차이즈 점포",-4,"개",3
"샤로수길","한식음식점","신대방역 2번","해당 업종 점포",-92,"개",1
"샤로수길","한식음식점","신대방역 2번","프랜차이즈 점포",-9,"개",2
"샤로수길","한식음식점","신대방역 2번","총 유동인구",-2308905,"명",3
